Title,Link,Type,Module
"INQ000184662_0001, 0004-0006, 0011 - Extract of plan from the Department of Health (Northern Ireland), regarding Emergency Response, dated January 2019",https://covid19.public-inquiry.uk/documents/inq000184662_0001-0004-0006-0011-extract-of-plan-from-the-department-of-health-northern-ireland-regarding-emergency-response-dated-january-2019/,Type:Evidence,Module:Module 1
INQ000188802_0001 - Extract of report titled relevant extracts from First Day Brief,https://covid19.public-inquiry.uk/documents/inq000188802_0001-extract-of-report-titled-relevant-extracts-from-first-day-brief/,Type:Evidence,Module:Module 1
"INQ000183431_0001-0002 - Extract of guidance titled Northern Ireland Health and Social Care Influenza Pandemic Preparedness and Response Guidance, dated January 2013",https://covid19.public-inquiry.uk/documents/inq000183431_0001-0002-extract-of-guidance-titled-northern-ireland-health-and-social-care-influenza-pandemic-preparedness-and-response-guidance-dated-january-2013/,Type:Evidence,Module:Module 1
"INQ000185379_0001, 0006, 0014, 0024-0025 - Extract of report from Department of Health, titled Departmental Risk Register 2018-2019",https://covid19.public-inquiry.uk/documents/inq000185379_0001-0006-0014-0024-0025-extract-of-report-from-department-of-health-titled-departmental-risk-register-2018-2019/,Type:Evidence,Module:Module 1
"INQ000188797_0001, 0006 - Extract of Draft report titled a review of health gold command response to SARS-CoV-2/Covid-19, dated 11/11/2021",https://covid19.public-inquiry.uk/documents/inq000188797_0001-0006-extract-of-draft-report-titled-a-review-of-health-gold-command-response-to-sars-cov-2-covid-19-dated-11-11-2021/,Type:Evidence,Module:Module 1
"INQ000195848 - Witness statement of Richard Pengelly, dated 23/05/2023",https://covid19.public-inquiry.uk/documents/inq000195848-witness-statement-of-richard-pengelly-dated-23-05-2023/,Type:Evidence,Module:Module 1
"INQ000205274 - Witness statement of Baroness Arlene Foster, dated 18/04/2023",https://covid19.public-inquiry.uk/documents/inq000205274-witness-statement-of-baroness-arlene-foster-dated-18-04-2023/,Type:Evidence,Module:Module 1
"INQ000006210 - Report from CCS titled Exercise Cygnus: CCS Round Table with Devolved Administrations, undated",https://covid19.public-inquiry.uk/documents/inq000006210-report-from-ccs-titled-exercise-cygnus-ccs-round-table-with-devolved-administrations-undated/,Type:Evidence,Module:Module 1
"INQ000107113_0001, 0010 - Extract of Report titled Civil Emergencies In Wales, dated 06/12/2012",https://covid19.public-inquiry.uk/documents/inq000107113_0001-0010-report-titled-civil-emergencies-in-wales-dated-06-12-2012/,Type:Evidence,Module:Module 1
"INQ000089575_0001-0002 - Extract of Report titled Communicable Disease Outbreak Plan For Wales, dated April 2014",https://covid19.public-inquiry.uk/documents/inq000089575_0001-0002-report-titled-communicable-disease-outbreak-plan-for-wales-dated-april-2014/,Type:Evidence,Module:Module 1
"INQ000185379_0014, 0024-0025 - Extract of Report from Department of Health, titled Departmental Risk Register 2018-2019",https://covid19.public-inquiry.uk/documents/inq000185379_0014-0024-0025-report-from-department-of-health-titled-departmental-risk-register-2018-2019/,Type:Evidence,Module:Module 1
"INQ000187306 - Witness statement of Professor Sir Michael McBride, dated 12/05/2023",https://covid19.public-inquiry.uk/documents/inq000187306-witness-statement-of-professor-sir-michael-mcbride-dated-12-05-2023/,Type:Evidence,Module:Module 1
"INQ000183502_0001-0002 - Extract of Report regarding Investment required to strengthen the National Health Protection Service, undated",https://covid19.public-inquiry.uk/documents/inq000183502_0001-0002-report-regarding-investment-required-to-strengthen-the-national-health-protection-service-undated/,Type:Evidence,Module:Module 1
"INQ000188776 - Report titled Delivery of CCG(NI) Resilience Programme Progress Report Template, dated June 2019",https://covid19.public-inquiry.uk/documents/inq000188776-report-titled-delivery-of-ccgni-resilience-programme-progress-report-template-dated-june-2019/,Type:Evidence,Module:Module 1
INQ000204014_0014 - Extract of Pandemic Preparedness Organograms covering 2009-2020,https://covid19.public-inquiry.uk/documents/inq000204014_0014-pandemic-preparedness-organograms-covering-2009-2020-2/,Type:Evidence,Module:Module 1
"INQ000203352 - Witness statement of Sir Michael McBride, dated 06/06/2023",https://covid19.public-inquiry.uk/documents/inq000203352-witness-statement-of-sir-michael-mcbride-dated-06-06-2023/,Type:Evidence,Module:Module 1
"INQ000207449_0017 - Extract of Article by Claas Kirchelle , titled 'Giants on Clay Feet - COVID 19, infection control and public health laboratory networks in England, the USA and (West-) Germany (1945-2020)', dated 17/06/2022",https://covid19.public-inquiry.uk/documents/inq000207449_0017-article-by-claas-kirchelle-titled-giants-on-clay-feet-covid-19-infection-control-and-public-health-laboratory-networks-in-england-the-usa-and-west-germany-1945-2020-d/,Type:Evidence,Module:Module 1
"INQ000188797_0009-0010 - Extract of Draft report titled a review of health gold command response to SARS-CoV-2/Covid-19, dated 11/11/2021",https://covid19.public-inquiry.uk/documents/inq000188797_0009-0010-draft-report-titled-a-review-of-health-gold-command-response-to-sars-cov-2-covid-19-dated-11-11-2021/,Type:Evidence,Module:Module 1
"INQ000207450_0001, 0004 - Extract of Report titled Mindspace Influencing behaviour through public policy, undated",https://covid19.public-inquiry.uk/documents/inq000207450_0001-0004-report-titled-mindspace-influencing-behaviour-through-public-policy-undated/,Type:Evidence,Module:Module 1
"INQ000205178 - Expert report of Dr Claas Kirchhelle, dated June 2023",https://covid19.public-inquiry.uk/documents/inq000205178-expert-report-of-dr-claas-kirchhelle-dated-june-2023/,Type:Evidence,Module:Module 1
"INQ000183555, 0001,0003 - Extract of Draft briefing note titled Civil Contingencies Policy Branch (CCPB) - Approval sought for increase in baseline for staff, dated February 2019",https://covid19.public-inquiry.uk/documents/inq000183555-00010003-draft-briefing-note-titled-civil-contingencies-policy-branch-ccpb-approval-sought-for-increase-in-baseline-for-staff-dated-february-2019/,Type:Evidence,Module:Module 1
"INQ000183627_0001 - Extract of Email chain between NI Executive Office staff, Civil Contingencies Policy Branch, regarding List of CCPB work being set aside due to staff resources, dated 15/11/2019",https://covid19.public-inquiry.uk/documents/inq000183627_0001-email-chain-between-ni-executive-office-staff-civil-contingencies-policy-branch-regarding-list-of-ccpb-work-being-set-aside-due-to-staff-resources-dated-15-11-2019/,Type:Evidence,Module:Module 1
"INQ000107125_0008 - Extract of Report titled Provision of Scientific & Technical Advice in Wales, dated 06/11/2019",https://covid19.public-inquiry.uk/documents/inq000107125_0008-report-titled-provision-of-scientific-technical-advice-in-wales-dated-06-11-2019/,Type:Evidence,Module:Module 1
"INQ000187620 - Witness statement of Denis McMahon, dated 02/05/2023",https://covid19.public-inquiry.uk/documents/inq000187620-witness-statement-of-denis-mcmahon-dated-02-05-2023/,Type:Evidence,Module:Module 1
"INQ000184662_0001, 0006, 0010-0011, 0032 - Extract of Plan from the Department of Health (Northern Ireland), regarding Emergency Response, dated January 2019",https://covid19.public-inquiry.uk/documents/inq000184662_0001-0006-0010-0011-0032-plan-from-the-department-of-health-northern-ireland-regarding-emergency-response-dated-january-2019/,Type:Evidence,Module:Module 1
INQ000204014_0014 - Extract of Pandemic Preparedness Organograms covering 2009-2020,https://covid19.public-inquiry.uk/documents/inq000204014_0014-pandemic-preparedness-organograms-covering-2009-2020/,Type:Evidence,Module:Module 1
"INQ000128989_0017 - Extract of De-Brief Report, titled Exercise Cygnus, dated October 2016",https://covid19.public-inquiry.uk/documents/inq000128989_0017-de-brief-report-titled-exercise-cygnus-dated-october-2016/,Type:Evidence,Module:Module 1
"INQ000217257_0001, 0018-0019 - Extract of Northern Ireland Risk Register, dated July 2022",https://covid19.public-inquiry.uk/documents/inq000217257_0001-0018-0019-northern-ireland-risk-register-dated-july-2022/,Type:Evidence,Module:Module 1
"INQ00107119_0001 - Extract of Plan from Wales Resilience Forum, titled Pan-Wales Response Plan (working document), dated 2019",https://covid19.public-inquiry.uk/documents/inq00107119_0001-plan-from-wales-resilience-forum-titled-pan-wales-response-plan-working-document-dated-2019/,Type:Evidence,Module:Module 1
"INQ000192270 - Witness Statement of Robin Swann, dated 24/05/2023",https://covid19.public-inquiry.uk/documents/inq000192270-witness-statement-of-robin-swann-dated-24-05-2023/,Type:Evidence,Module:Module 1
"INQ000180484_0005 - Extract of Email from Frank Atherton (Chief Medical Officer, Welsh Government) to Private Secretary Chief Medical Officer , dated between 05/12/2017 and 10/07/2018",https://covid19.public-inquiry.uk/documents/inq000180484_0005-email-from-frank-atherton-chief-medical-officer-welsh-government-to-private-secretary-chief-medical-officer-dated-between-05-12-2017-and-10-07-2018/,Type:Evidence,Module:Module 1
"INQ000188775_0008 - Extract of Exercise Cygnus Lessons Learned Report, dated 20/10/2016",https://covid19.public-inquiry.uk/documents/inq000188775_0008-exercise-cygnus-lessons-learned-report-dated-20-10-2016/,Type:Evidence,Module:Module 1
"INQ000086932_0001, 0003, 0009, 0010 - Extract of Policy document from Civil Contingencies Policy Branch, titled Northern Ireland Civil Contingencies Framework, dated September 2011",https://covid19.public-inquiry.uk/documents/inq000086932_0001-0003-0009-0010-policy-document-from-civil-contingencies-policy-branch-titled-northern-ireland-civil-contingencies-framework-dated-september-2011/,Type:Evidence,Module:Module 1
"INQ000190662 - Witness statement of Reg Kilpatrick, dated 05/05/2023",https://covid19.public-inquiry.uk/documents/inq000190662-witness-statement-of-reg-kilpatrick-dated-05-05-2023/,Type:Evidence,Module:Module 1
"INQ000107113_0001, 0004-0005, 0008-0010, 0012, 0015 - Extract of Report from Wales Audit Office, titled Civil Emergencies In Wales, dated 06/12/2012",https://covid19.public-inquiry.uk/documents/inq000107113_0001-0004-0005-0008-0010-0012-0015-report-from-wales-audit-office-titled-civil-emergencies-in-wales-dated-06-12-2012/,Type:Evidence,Module:Module 1
"INQ000203352_0007-0008 - Extract of witness statement of Professor Sir Michael McBride, dated 06/06/2023",https://covid19.public-inquiry.uk/documents/inq000203352_0007-0008-witness-statement-of-professor-sir-michael-mcbride-dated-06-06-2023/,Type:Evidence,Module:Module 1
"INQ000185350_0001, 0006, 0007 - Extract of witness statement of Sir David Sterling, dated 09/05/2023",https://covid19.public-inquiry.uk/documents/inq000185350_0001-0006-0007-witness-statement-of-sir-david-sterling-dated-09-05-2023/,Type:Evidence,Module:Module 1
"INQ000185379_0001, 0024 - Extract of Report from Department of Health, titled Departmental Risk Register 2018-2019, dated 01/08/2018",https://covid19.public-inquiry.uk/documents/inq000185379_0001-0024-report-from-department-of-health-titled-departmental-risk-register-2018-2019-dated-01-08-2018/,Type:Evidence,Module:Module 1
"INQ000188802_0001 - Extract of Report titled relevant extracts from First Day Brief, undated",https://covid19.public-inquiry.uk/documents/inq000188802_0001-report-titled-relevant-extracts-from-first-day-brief-undated/,Type:Evidence,Module:Module 1
"INQ000188767_0006 - Extract of Northern Ireland Health and Social Care Influenza Pandemic Preparedness and Response Guidance, dated January 2013",https://covid19.public-inquiry.uk/documents/inq000188767_0006-northern-ireland-health-and-social-care-influenza-pandemic-preparedness-and-response-guidance-dated-january-2013/,Type:Evidence,Module:Module 1
"INQ000187580_0027, 0029, 0032, 0035 - Extract of Report titled Review of Civil Contingencies in Wales, dated 2023",https://covid19.public-inquiry.uk/documents/inq000187580_0027-0029-0032-0035-report-titled-review-of-civil-contingencies-in-wales-dated-2023/,Type:Evidence,Module:Module 1
"INQ000184902_0013 - Extract of witness statement of Sir Frank Atherton, dated 20/04/2023",https://covid19.public-inquiry.uk/documents/inq000184902_0013-witness-statement-of-sir-frank-atherton-dated-20-04-2023/,Type:Evidence,Module:Module 1
"INQ000086922_0018 - Extract of Report from the Executive Office titled Building Resilience Together NI Civil Contingencies Framework, dated 01/08/2021",https://covid19.public-inquiry.uk/documents/inq000086922_0018-report-from-the-executive-office-titled-building-resilience-together-ni-civil-contingencies-framework-dated-01-08-2021/,Type:Evidence,Module:Module 1
"INQ000086931_0001, 0002 - Extract of Report from Office of the First Minister and Deputy First Minister, titled A Guide to Plan Preparation, dated March 2002",https://covid19.public-inquiry.uk/documents/inq000086931_0001-0002-report-from-office-of-the-first-minister-and-deputy-first-minister-titled-a-guide-to-plan-preparation-dated-march-2002/,Type:Evidence,Module:Module 1
"INQ000086925, 0001 - Extract of Report titled Guide to Risk Assessment in Northern Ireland, dated 22/01/2010",https://covid19.public-inquiry.uk/documents/inq000086925-0001-report-titled-guide-to-risk-assessment-in-northern-ireland-dated-22-01-2010/,Type:Evidence,Module:Module 1
"INQ000183597_0001 - Extract of Email from Bernie Rooney to Chris Stewart (TEO), dated 20/11/2019, regarding HPRM",https://covid19.public-inquiry.uk/documents/inq000183597_0001-email-from-bernie-rooney-to-chris-stewart-teo-dated-20-11-2019-regarding-hprm/,Type:Evidence,Module:Module 1
"INQ000006129_0001 - Extract of Actions from COBR, titled exercise Cygnus action arising from meeting on Thursday 20 October, dated 20/10/2016",https://covid19.public-inquiry.uk/documents/inq000006129_0001-actions-from-cobr-titled-exercise-cygnus-action-arising-from-meeting-on-thursday-20-october-dated-20-10-2016/,Type:Evidence,Module:Module 1
"INQ000183419 - Witness statement of the Professor Jim McManus, dated 03/05/2023",https://covid19.public-inquiry.uk/documents/inq000183419-witness-statement-of-the-professor-jim-mcmanus-dated-03-05-2023/,Type:Evidence,Module:Module 1
"INQ000149108_0001, 0002, 0013, 0016 - Extract of Report titled 2017 Annual review of diseases prioritized under the Research and Development Blueprint, dated 25/01/2017",https://covid19.public-inquiry.uk/documents/inq000149108_0001-0002-0013-0016-report-titled-2017-annual-review-of-diseases-prioritized-under-the-research-and-development-blueprint-dated-25-01-2017/,Type:Evidence,Module:Module 1
"INQ000006210_0001 - Extract of Document titled Exercise Cygnus: CCS Round Table with Devolved Administrations, undated",https://covid19.public-inquiry.uk/documents/inq000006210_0001-document-titled-exercise-cygnus-ccs-round-table-with-devolved-administrations-undated/,Type:Evidence,Module:Module 1
"INQ000182616 - Witness statement of Mark Woolhouse, dated 27/04/2023",https://covid19.public-inquiry.uk/documents/inq000182616-witness-statement-of-mark-woolhouse-dated-27-04-2023/,"Type:Evidence, Witness Statement",Module:Module 1
"INQ000187893_0001-0002, 0005-0007 - Extract of Report titled Lessons learned from SARS: the experience of the Health Protection Agency, England, dated 16/11/2005",https://covid19.public-inquiry.uk/documents/inq000187893_0001-0002-0005-0007-report-titled-lessons-learned-from-sars-the-experience-of-the-health-protection-agency-england-dated-16-11-2005/,"Type:Evidence, Witness Statement",Module:Module 1
"INQ000149116_0001-0002 - Extract of Draft high level summary of emerging viral threats to human health prepared by Mark Woolhouse and colleagues from the University of Edinburgh, dated March 2015",https://covid19.public-inquiry.uk/documents/inq000149116_0001-0002-draft-high-level-summary-of-emerging-viral-threats-to-human-health-prepared-by-mark-woolhouse-and-colleagues-from-the-university-of-edinburgh-dated-march-2015/,"Type:Evidence, Witness Statement",Module:Module 1
INQ000204014_0006 - Extract of Pandemic Preparedness Organograms covering 2009-2020,https://covid19.public-inquiry.uk/documents/inq000204014_0006-pandemic-preparedness-organograms-covering-2009-2020/,"Type:Evidence, Witness Statement",Module:Module 1
"INQ000148759_0001 - Extract of Draft report titled Influenza Pandemic Preparedness Guidance for Health and Social Care Services in Scotland, dated July 2019",https://covid19.public-inquiry.uk/documents/inq000148759_0001-draft-report-titled-influenza-pandemic-preparedness-guidance-for-health-and-social-care-services-in-scotland-dated-july-2019/,"Type:Evidence, Witness Statement",Module:Module 1
"INQ000182605 - Witness statement of Catherine Calderwood, dated 26/04/2023",https://covid19.public-inquiry.uk/documents/inq000182605-witness-statement-of-catherine-calderwood-dated-26-04-2023/,"Type:Evidence, Witness Statement",Module:Module 1
"INQ000148405 - Witness statement of Professor Kevin Fenton, dated 13/04/2023",https://covid19.public-inquiry.uk/documents/inq000148405-witness-statement-of-professor-kevin-fenton-dated-13-04-2023/,"Type:Evidence, Witness Statement",Module:Module 1
"INQ000187580_0001, 0032-0034 - Extract of Report from Local Partnerships, titled Review of Civil Contingencies in  Wales, dated 2023",https://covid19.public-inquiry.uk/documents/inq000187580_0001-0032-0034-report-from-local-partnerships-titled-review-of-civil-contingencies-in-wales-dated-2023/,"Type:Evidence, Witness Statement",Module:Module 1
"INQ000215556_0001-0002 - Extract of Document titled Corporate Risk Register Annex 1, regarding Resilience (Major Emergencies), dated January 2016",https://covid19.public-inquiry.uk/documents/inq000215556_0001-0002-document-titled-corporate-risk-register-annex-1-regarding-resilience-major-emergencies-dated-january-2016/,"Type:Evidence, Witness Statement",Module:Module 1
"INQ000187304 - Witness statement of Vaughan Gething, dated 19/04/2023",https://covid19.public-inquiry.uk/documents/inq000187304-witness-statement-of-vaughan-gething-dated-19-04-2023/,"Type:Evidence, Witness Statement",Module:Module 1
"INQ000215558 - Corporate Risk Register from Welsh Government, dated June 2019",https://covid19.public-inquiry.uk/documents/inq000215558-corporate-risk-register-from-welsh-government-dated-june-2019/,Type:Evidence,Module:Module 1
"INQ000192266 - Witness statement of Quentin Sandifer, dated 27/02/2023",https://covid19.public-inquiry.uk/documents/inq000192266-witness-statement-of-quentin-sandifer-dated-27-02-2023/,Type:Evidence,Module:Module 1
"INQ000128979_0001-0004, 0007 - Extract of De-brief Report, titled Exercise Cygnus, dated October 2016",https://covid19.public-inquiry.uk/documents/inq000128979_0001-0004-0007-de-brief-report-titled-exercise-cygnus-dated-october-2016/,Type:Evidence,Module:Module 1
"INQ000128968_0005,0006 - Extract of Corporate Risk Register from Welsh Government, dated July 2014",https://covid19.public-inquiry.uk/documents/inq000128968_00050006-corporate-risk-register-from-welsh-government-dated-july-2014/,Type:Evidence,Module:Module 1
"INQ0001777552_0001-0002 - Extract of Ministerial advice regarding strengthening and improving the National Health Protective Service in Wales, dated 02/02/2019",https://covid19.public-inquiry.uk/documents/inq0001777552_0001-0002-ministerial-advice-regarding-strengthening-and-improving-the-national-health-protective-service-in-wales-dated-02-02-2019/,Type:Evidence,Module:Module 1
"INQ000115910_0001, 0004 - Extract of Minutes of a meeting between Welsh Government Health Protection Advisory  Group, dated 17/12/2019",https://covid19.public-inquiry.uk/documents/inq000115910_0001-0004-minutes-of-a-meeting-between-welsh-government-health-protection-advisory-group-dated-17-12-2019/,Type:Evidence,Module:Module 1
"INQ000107136_0001-0003 - Extract of Document titled Exercise Cygnus - Recommendations, undated",https://covid19.public-inquiry.uk/documents/inq000107136_0001-0003-document-titled-exercise-cygnus-recommendations-undated-2/,Type:Evidence,Module:Module 1
"INQ000128972_0001, 0003, 0005 - Extract of Guidance from Welsh Government Internal Audit Services, titled  Emergency Planning, Preparedness and Response, dated May 2018",https://covid19.public-inquiry.uk/documents/inq000128972_0001-0003-0005-guidance-from-welsh-government-internal-audit-services-titled-emergency-planning-preparedness-and-response-dated-may-2018/,Type:Evidence,Module:Module 1
"INQ000089558_0001-0002, 0009 - Extract of Report from Public Health Wales titled Emergency Response Plan Version 2.0, dated September 2018",https://covid19.public-inquiry.uk/documents/inq000089558_0001-0002-0009-report-from-public-health-wales-titled-emergency-response-plan-version-2-0-dated-september-2018/,Type:Evidence,Module:Module 1
"INQ000066526_0001, 0021 - Extract of Report from Audit Wales, titled Procuring and Supplying PPE for the COVID-19 Pandemic, dated 01/04/2021",https://covid19.public-inquiry.uk/documents/inq000066526_0001-0021-report-from-audit-wales-titled-procuring-and-supplying-ppe-for-the-covid-19-pandemic-dated-01-04-2021/,Type:Evidence,Module:Module 1
"INQ000235212 - Witness Statement provided by Dr Tracey Cooper on behalf of Public Health Wales, dated 01/08/2023.",https://covid19.public-inquiry.uk/documents/inq000235212-witness-statement-provided-by-dr-tracey-cooper-on-behalf-of-public-health-wales-dated-01-08-2023-2/,"Type:Evidence, Witness Statement",Module:Module 2B
"INQ000273888 - Witness Statement of Andrew Jones, Deputy Director of Health, Public Health Wales, dated 12/10/2023.",https://covid19.public-inquiry.uk/documents/inq000273888-witness-statement-of-andrew-jones-deputy-director-of-health-public-health-wales-dated-12-10-2023/,"Type:Evidence, Witness Statement",Module:Module 2B
"INQ000188838 - Witness Statement of Gregor McGill, on behalf of the Crown Prosecution Service, dated 12/05/2023.",https://covid19.public-inquiry.uk/documents/inq000188838-witness-statement-of-gregor-mcgill-on-behalf-of-the-crown-prosecution-service-dated-12-05-2023/,"Type:Evidence, Witness Statement",Module:Module 2B
"INQ000252723 - Witness Statement provided by Ruth Coombs, on behalf of the Equality and Human Rights Commission (Wales), dated 25 August 2023.",https://covid19.public-inquiry.uk/documents/inq000252723-witness-statement-provided-by-ruth-coombs-on-behalf-of-the-equality-and-human-rights-commission-wales-dated-25-august-2023/,"Type:Evidence, Witness Statement",Module:Module 2B
"INQ000274147 - Witness Statement provided by Glyn Jones, on behalf of the Knowledge and Analytics Services, Welsh Government, dated 08/12/2023.",https://covid19.public-inquiry.uk/documents/inq000274147-witness-statement-provided-by-glyn-jones-on-behalf-of-the-knowledge-and-analytics-services-welsh-government-dated-08-12-2023/,"Type:Evidence, Witness Statement",Module:Module 2B
"INQ000273937 - Witness Statement provided by Tracey Burke on behalf of the Communities and Tackling Poverty Directorate, Welsh Government, dated 25/10/2023.",https://covid19.public-inquiry.uk/documents/inq000273937-witness-statement-provided-by-tracey-burke-on-behalf-of-the-communities-and-tackling-poverty-directorate-welsh-government-dated-25-10-2023/,"Type:Evidence, Witness Statement",Module:Module 2B
"INQ000270270 - Witness Statement of David Davies, Secretary of State for Wales, Office for the Secretary of State for Wales, dated 31 August 2023.",https://covid19.public-inquiry.uk/documents/inq000270270-witness-statement-of-david-davies-secretary-of-state-for-wales-office-for-the-secretary-of-state-for-wales-dated-31-august-2023/,"Type:Evidence, Witness Statement",Module:Module 2B
"INQ000183865 - Rule 9 Questionnaire Response from Dr Robin Howe, Techincal Advisory Group/Cell, undated.",https://covid19.public-inquiry.uk/documents/inq000183865-rule-9-questionnaire-response-from-dr-robin-howe-techincal-advisory-group-cell-undated/,"Type:Evidence, Witness Statement",Module:Module 2B
"INQ000183860 - Rule 9 Questionnaire Response from Dr Giri Shankar, Techincal Advisory Group/Cell, undated.",https://covid19.public-inquiry.uk/documents/inq000183860-rule-9-questionnaire-response-from-dr-giri-shankar-techincal-advisory-group-cell-undated/,"Type:Evidence, Witness Statement",Module:Module 2B
"INQ000183861 - Rule 9 Questionnaire Response from Professor Michael Gravenor, Techincal Advisory Group/Cell, undated.",https://covid19.public-inquiry.uk/documents/inq000183861-rule-9-questionnaire-response-from-professor-michael-gravenor-techincal-advisory-group-cell-undated/,"Type:Evidence, Witness Statement",Module:Module 2B
"INQ000022792_0001, 0006 - Extract of Exercise Cygnus Report, dated 13/07/2017",https://covid19.public-inquiry.uk/documents/inq000022792_0001-0006-exercise-cygnus-report-dated-13-07-2017/,Type:Evidence,Module:Module 1
"INQ000089572_0001,0005 - Extract of Report from Welsh Government titled Wales Framework for Managing Major Infectious Disease Emergencies, dated October 2014",https://covid19.public-inquiry.uk/documents/inq000089572_00010005-report-from-welsh-government-titled-wales-framework-for-managing-major-infectious-disease-emergencies-dated-october-2014/,Type:Evidence,Module:Module 1
"INQ000089594_0001-0002, 0013-0014 - Extract of Report of Airborne Isolation Rooms Review Working Group on behalf of Welsh Government, dated 18/10/2017",https://covid19.public-inquiry.uk/documents/inq000089594_0001-0002-0013-0014-report-of-airborne-isolation-rooms-review-working-group-on-behalf-of-welsh-government-dated-18-10-2017/,Type:Evidence,Module:Module 1
"INQ000089575_0002 - Extract of Communicable Disease Outbreak Plan For Wales, dated April 2014",https://covid19.public-inquiry.uk/documents/inq000089575_0002-communicable-disease-outbreak-plan-for-wales-dated-april-2014/,Type:Evidence,Module:Module 1
"INQ000128976_0001, 0013, 0014 - Extract of Report from Wales Resilience, titled Structured Debriefing Report, dated 18/11/2009",https://covid19.public-inquiry.uk/documents/inq000128976_0001-0013-0014-report-from-wales-resilience-titled-structured-debriefing-report-dated-18-11-2009/,Type:Evidence,Module:Module 1
"INQ000089648_0001-0002 - Extract of Report from Public Health Wales titled Emergency Planning and Business Continuity Group: Terms of reference, dated 10/07/2019",https://covid19.public-inquiry.uk/documents/inq000089648_0001-0002-report-from-public-health-wales-titled-emergency-planning-and-business-continuity-group-terms-of-reference-dated-10-07-2019/,Type:Evidence,Module:Module 1
"INQ000187219_0001,0002 - Extract of Minutes of Wales Pandemic Flu Preparedness Group Meeting, dated 29/01/2018",https://covid19.public-inquiry.uk/documents/inq000187219_00010002-minutes-of-wales-pandemic-flu-preparedness-group-meeting-dated-29-01-2018/,Type:Evidence,Module:Module 1
"INQ000089573_0001, 0013 - Extract of Report from Welsh Governement, titled Wales Health and Social Care Influenza Pandemic Preparedness & Response Guidance, dated February 2014",https://covid19.public-inquiry.uk/documents/inq000089573_0001-0013-report-from-welsh-governement-titled-wales-health-and-social-care-influenza-pandemic-preparedness-response-guidance-dated-february-2014/,Type:Evidence,Module:Module 1
"INQ000177804 - Witness statement of Mark Drakeford, dated 21/04/2023",https://covid19.public-inquiry.uk/documents/inq000177804-witness-statement-of-mark-drakeford-dated-21-04-2023/,Type:Evidence,Module:Module 1
"INQ000107119_0009 - Extract of Plan from Wales Resilience Forum, titled Pan-Wales Response Plan (working  document), dated 2019",https://covid19.public-inquiry.uk/documents/inq000107119_0009-plan-from-wales-resilience-forum-titled-pan-wales-response-plan-working-document-dated-2019/,Type:Evidence,Module:Module 1
"INQ000183523_0001-0002, 0009-0011 - Extract of Report from Public Health Wales titled Emergency Planning  and Business Continuity Work Plan 2018 - 2020, dated 10/07/2019",https://covid19.public-inquiry.uk/documents/inq000183523_0001-0002-0009-0011-report-from-public-health-wales-titled-emergency-planning-and-business-continuity-work-plan-2018-2020-dated-10-07-2019/,Type:Evidence,Module:Module 1
"INQ000215556 - Corporate Risk Register, dated January 2016",https://covid19.public-inquiry.uk/documents/inq000215556-corporate-risk-register-dated-january-2016/,Type:Evidence,Module:Module 1
"INQ000180757 - Diagram from Welsh Government Health & Social Services Group (Health Emergency Planning Unit) & NHS Wales Emergency Planning Groups, regarding Current Reporting Structures, dated September 2018",https://covid19.public-inquiry.uk/documents/inq000180757-diagram-from-welsh-government-health-social-services-group-health-emergency-planning-unit-nhs-wales-emergency-planning-groups-regarding-current-reporting-structures-dated-septem/,Type:Evidence,Module:Module 1
"INQ000183456_0002 - Extract of The Wales Framework for Managing Major Infectious Disease Emergencies, dated October 2014",https://covid19.public-inquiry.uk/documents/inq000183456_0002-the-wales-framework-for-managing-major-infectious-disease-emergencies-dated-october-2014/,Type:Evidence,Module:Module 1
"INQ000184289_0013 - Extract of Document from Health Resilience Branch, Welsh Government, titled Wales Framework for Managing Major Infectious Disease Emergencies, dated October 2014",https://covid19.public-inquiry.uk/documents/inq000184289_0013-document-from-health-resilience-branch-welsh-government-titled-wales-framework-for-managing-major-infectious-disease-emergencies-dated-october-2014/,Type:Evidence,Module:Module 1
"INQ000184902 - Witness statement of Sir Frank Atherton, dated 20/04/2023",https://covid19.public-inquiry.uk/documents/inq000184902-witness-statement-of-sir-frank-atherton-dated-20-04-2023/,Type:Evidence,Module:Module 1
INQ000204014_0010 - Extract of Pandemic Preparedness Organograms covering 2009-2020,https://covid19.public-inquiry.uk/documents/inq000204014_0010-pandemic-preparedness-organograms-covering-2009-2020/,Type:Evidence,Module:Module 1
"INQ000197979 - Witness Statement of Dr Andrew Goodall, dated 20/04/2023",https://covid19.public-inquiry.uk/documents/inq000197979-witness-statement-of-dr-andrew-goodall-dated-20-04-2023/,Type:Evidence,Module:Module 1
"INQ000184901 - Witness statement of Dr Andrew Goodall, dated 20/04/2023",https://covid19.public-inquiry.uk/documents/inq000184901-witness-statement-of-dr-andrew-goodall-dated-20-04-2023/,Type:Evidence,Module:Module 1
"INQ000177380_0003-0004 - Extract of Minutes of a meeting of Health Protection Advisory Group, Welsh Government, dated 17/12/2019",https://covid19.public-inquiry.uk/documents/inq000177380_0003-0004-minutes-of-a-meeting-of-health-protection-advisory-group-welsh-government-dated-17-12-2019/,Type:Evidence,Module:Module 1
